symbol,date,volume,close,open,high,low
VSH,1980-03-17,116776,0.4223463535308838,0.0,0.4487425467049008,0.4223463535308838
VSH,1980-03-18,84147,0.40650826692581177,0.0,0.40650826692581177,0.38011133483059345
VSH,1980-03-19,17173,0.41706690192222595,0.0,0.4223463129725811,0.41706690192222595
VSH,1980-03-20,17173,0.4117875397205353,0.0,0.4276256866264202,0.4117875397205353
VSH,1980-03-21,13738,0.4223463535308838,0.0,0.4223463535308838,0.4117875736468348
VSH,1980-03-24,25759,0.40650826692581177,0.0,0.41706700517938616,0.40650826692581177
VSH,1980-03-25,20607,0.4012288451194763,0.0,0.4012288451194763,0.4012288451194763
VSH,1980-03-26,34346,0.4223463535308838,0.0,0.4223463535308838,0.4012287937627859
VSH,1980-03-27,302243,0.3589945435523987,0.0,0.42234643536506544,0.3589945435523987
VSH,1980-03-28,78995,0.38539063930511475,0.0,0.38539063930511475,0.36955249135108403
VSH,1980-03-31,39498,0.38539063930511475,0.0,0.39067005077688094,0.38539063930511475
VSH,1980-04-01,44649,0.3906700611114502,0.0,0.39594942949224,0.3906700611114502
VSH,1980-04-02,91016,0.38539063930511475,0.0,0.38539063930511475,0.38011127106398246
VSH,1980-04-03,29194,0.3801113963127136,0.0,0.3959495494855002,0.3801113963127136
VSH,1980-04-07,42932,0.374831885099411,0.0,0.3801112530909152,0.3642738408065121
VSH,1980-04-08,5152,0.36427387595176697,0.0,0.36955250953181396,0.36427387595176697
VSH,1980-04-09,29194,0.39594951272010803,0.0,0.39594951272010803,0.3695525788063016
VSH,1980-04-10,17173,0.41706690192222595,0.0,0.41706690192222595,0.4012287552324216
VSH,1980-04-11,58388,0.42762574553489685,0.0,0.4381837910827486,0.406508227828173
VSH,1980-04-14,8586,0.4223463535308838,0.0,0.4223463535308838,0.4223463535308838
VSH,1980-04-15,18890,0.4223463535308838,0.0,0.4223463535308838,0.41706694197354205
VSH,1980-04-16,27477,0.4223463535308838,0.0,0.4223463535308838,0.41706694197354205
VSH,1980-04-17,10304,0.4117875397205353,0.0,0.4223463187346689,0.4117875397205353
VSH,1980-04-18,13738,0.4012288451194763,0.0,0.40650825735257495,0.4012288451194763
VSH,1980-04-21,15456,0.4012288451194763,0.0,0.40650825735257495,0.39594947611701786
VSH,1980-04-22,32628,0.42762574553489685,0.0,0.42762574553489685,0.4012288159785143
VSH,1980-04-23,48084,0.43818384408950806,0.0,0.45930136435080193,0.43290447483184513
VSH,1980-04-24,18890,0.432904452085495,0.0,0.432904452085495,0.432904452085495
VSH,1980-04-25,42932,0.4223463535308838,0.0,0.42762572185759096,0.41706694197354205
VSH,1980-04-28,34346,0.4223463535308838,0.0,0.4329043984941447,0.41706694197354205
VSH,1980-04-29,22325,0.4223463535308838,0.0,0.4223463535308838,0.4223463535308838
VSH,1980-04-30,3435,0.4223463535308838,0.0,0.4223463535308838,0.4223463535308838
VSH,1980-05-01,6869,0.4223463535308838,0.0,0.4223463535308838,0.4223463535308838
VSH,1980-05-02,32628,0.3906700611114502,0.0,0.4170669462460341,0.3906700611114502
VSH,1980-05-05,12021,0.4012288451194763,0.0,0.4012288451194763,0.4012288451194763
VSH,1980-05-06,70409,0.432904452085495,0.0,0.432904452085495,0.41178762462403024
VSH,1980-05-07,72126,0.4645807147026062,0.0,0.475139495036364,0.43818378548353
VSH,1980-05-08,48084,0.4698600471019745,0.0,0.4804188266233137,0.4645806789566214
VSH,1980-05-09,37780,0.44346296787261963,0.0,0.46458051967514324,0.44346296787261963
VSH,1980-05-12,41215,0.45402178168296814,0.0,0.46985992524197634,0.45402178168296814
VSH,1980-05-13,13738,0.4645807147026062,0.0,0.4698600832541669,0.4645807147026062
VSH,1980-05-14,22325,0.47513946890830994,0.0,0.4804188371695567,0.46458068915518247
VSH,1980-05-15,32628,0.49097761511802673,0.0,0.49097761511802673,0.4751394671618679
VSH,1980-05-16,18890,0.49097761511802673,0.0,0.49097761511802673,0.49097761511802673
VSH,1980-05-19,30911,0.5015358328819275,0.0,0.5015358328819275,0.4909777844471124
VSH,1980-05-20,39498,0.5173737406730652,0.0,0.5173737406730652,0.5015355947739084
VSH,1980-05-21,37780,0.4856981635093689,0.0,0.5173737651139974,0.4856981635093689
VSH,1980-05-22,24042,0.48041898012161255,0.0,0.5015358109905506,0.48041898012161255
VSH,1980-05-23,15456,0.5015358328819275,0.0,0.5015358328819275,0.4909777844471124
VSH,1980-05-27,34346,0.48041898012161255,0.0,0.506815180822711,0.48041898012161255
VSH,1980-05-28,49801,0.48041898012161255,0.0,0.485698349953773,0.4645808273944843
VSH,1980-05-29,34346,0.4645807147026062,0.0,0.475139495036364,0.4645807147026062
VSH,1980-05-30,29194,0.47513946890830994,0.0,0.47513946890831,0.46458068915518247
VSH,1980-06-02,29194,0.44874244928359985,0.0,0.45930118364472905,0.44874244928359985
VSH,1980-06-03,8586,0.44874244928359985,0.0,0.45402181646416445,0.44346303887241
VSH,1980-06-04,29194,0.44346296787261963,0.0,0.44874237743855966,0.44346296787261963
VSH,1980-06-05,39498,0.4645807147026062,0.0,0.4645807147026062,0.4487425658172878
VSH,1980-06-06,5152,0.45402178168296814,0.0,0.4593011484590969,0.45402178168296814
VSH,1980-06-09,25759,0.45402178168296814,0.0,0.45402178168296814,0.4434630049000888
VSH,1980-06-10,20607,0.48041898012161255,0.0,0.48041898012161255,0.4645808273944843
VSH,1980-06-11,46367,0.4856981635093689,0.0,0.4856981635093689,0.46458064905643653
VSH,1980-06-12,12021,0.4698600471019745,0.0,0.4804188266233137,0.4698600471019745
VSH,1980-06-13,48084,0.44874244928359985,0.0,0.4645805940559189,0.44874244928359985
VSH,1980-06-16,17173,0.459301233291626,0.0,0.4645806442734791,0.4487424977891794
VSH,1980-06-17,30911,0.44346296787261963,0.0,0.4593011101092032,0.44346296787261963
VSH,1980-06-18,12021,0.44346296787261963,0.0,0.44346296787261963,0.43818360153729785
VSH,1980-06-19,17173,0.432904452085495,0.0,0.438183821065761,0.432904452085495
VSH,1980-06-20,8586,0.432904452085495,0.0,0.4434631900460269,0.432904452085495
VSH,1980-06-23,5152,0.432904452085495,0.0,0.432904452085495,0.432904452085495
VSH,1980-06-24,13738,0.42762574553489685,0.0,0.43290442246372685,0.42762574553489685
VSH,1980-06-25,20607,0.42762574553489685,0.0,0.4381837910827486,0.42762574553489685
VSH,1980-06-26,29194,0.4223463535308838,0.0,0.42762572185759096,0.4223463535308838
VSH,1980-06-27,12021,0.4223463535308838,0.0,0.4223463535308838,0.4223463535308838
VSH,1980-06-30,5152,0.41706690192222595,0.0,0.4223463129725811,0.41706690192222595
VSH,1980-07-01,183750,0.45402178168296814,0.0,0.45402178168296814,0.4117874527026446
VSH,1980-07-02,46367,0.459301233291626,0.0,0.459301233291626,0.4487424977891794
VSH,1980-07-03,211226,0.5015358328819275,0.0,0.5068152029445254,0.4540220643169801
VSH,1980-07-07,63540,0.5068148970603943,0.0,0.512094263936672,0.4856980780146239
VSH,1980-07-08,66974,0.5068148970603943,0.0,0.5068148970603943,0.49625685499780214
VSH,1980-07-09,25759,0.4962570071220398,0.0,0.5068150524211295,0.4962570071220398
VSH,1980-07-10,6869,0.48041898012161255,0.0,0.485698349953773,0.48041898012161255
VSH,1980-07-11,5152,0.47513946890830994,0.0,0.47513946890831,0.47513946890831
VSH,1980-07-14,118493,0.5120944380760193,0.0,0.5173738499782006,0.48569824317786087
VSH,1980-07-15,101320,0.5120944380760193,0.0,0.5279325873212884,0.5120944380760193
VSH,1980-07-16,18890,0.5279324650764465,0.0,0.5279324650764465,0.5173737301782754
VSH,1980-07-17,36063,0.5279324650764465,0.0,0.5279324650764465,0.5173737301782754
VSH,1980-07-18,85864,0.5332117676734924,0.0,0.5437705004313959,0.5226529916849705
VSH,1980-07-21,18890,0.5120944380760193,0.0,0.5226532186497446,0.5120944380760193
VSH,1980-07-22,30911,0.5226532220840454,0.0,0.5332120027271513,0.5120944414409395
VSH,1980-07-23,39498,0.5226532220840454,0.0,0.5279325907902795,0.5120944414409395
VSH,1980-07-24,51519,0.5384914875030518,0.0,0.5384914875030518,0.5332121176588708
VSH,1980-07-25,20607,0.5279324650764465,0.0,0.5279324650764465,0.5226530976273609
VSH,1980-07-28,13738,0.5332117676734924,0.0,0.5332117676734924,0.5279323580639221
VSH,1980-07-29,133948,0.5648874044418335,0.0,0.5860049164389071,0.549049994557002
