symbol,date,volume,close,open,high,low
ROBN,2025-01-31,26400,24.016000747680664,25.030000686645508,25.440000534057617,23.889999389648438
ROBN,2025-02-03,64600,24.030000686645508,20.81999969482422,24.270000457763672,20.520000457763672
ROBN,2025-02-04,98600,24.64699935913086,24.010000228881836,25.40999984741211,23.510000228881836
ROBN,2025-02-05,88600,26.06800079345703,24.149999618530273,26.139999389648438,24.149999618530273
ROBN,2025-02-06,81400,25.059999465942383,26.579999923706055,26.579999923706055,24.040000915527344
ROBN,2025-02-07,123300,27.600000381469727,26.040000915527344,28.639999389648438,25.3799991607666
ROBN,2025-02-10,229000,28.020000457763672,28.889999389648438,28.889999389648438,27.25
ROBN,2025-02-11,141600,25.0,27.5,27.641000747680664,25.0
ROBN,2025-02-12,471300,27.389999389648438,25.030000686645508,28.1200008392334,24.610000610351562
ROBN,2025-02-13,733800,35.119998931884766,33.779998779296875,37.02000045776367,32.566001892089844
ROBN,2025-02-14,363600,36.69499969482422,34.369998931884766,37.529998779296875,32.779998779296875
