ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000544.SZ,20250512,8.26,8.28,8.19,8.24,8.23,0.01,0.1215,46312.0,38078.011
000544.SZ,20250509,8.22,8.28,8.2,8.23,8.23,0.0,0.0,47967.0,39543.542
000544.SZ,20250508,8.21,8.24,8.15,8.23,8.22,0.01,0.1217,36467.0,29946.686
000544.SZ,20250507,8.29,8.3,8.17,8.22,8.2,0.02,0.2439,50942.16,41922.335
000544.SZ,20250506,8.18,8.22,8.15,8.2,8.15,0.05,0.6135,54643.58,44757.066
000544.SZ,20250430,8.12,8.24,8.12,8.15,8.13,0.02,0.246,48030.0,39281.474
000544.SZ,20250429,8.07,8.18,8.05,8.13,8.08,0.05,0.6188,50358.5,40901.448
000544.SZ,20250428,8.15,8.24,8.0,8.08,8.39,-0.31,-3.6949,120369.19,97236.038
000544.SZ,20250425,8.27,8.39,8.26,8.39,8.29,0.1,1.2063,62845.5,52511.712
000544.SZ,20250424,8.19,8.35,8.14,8.29,8.15,0.14,1.7178,55715.0,46051.348
000544.SZ,20250423,8.19,8.21,8.12,8.15,8.17,-0.02,-0.2448,30838.0,25183.8
000544.SZ,20250422,8.1,8.19,8.08,8.17,8.1,0.07,0.8642,41966.34,34197.406
000544.SZ,20250421,8.06,8.12,8.06,8.1,8.09,0.01,0.1236,29793.5,24109.893
000544.SZ,20250418,8.04,8.1,8.01,8.09,8.05,0.04,0.4969,28157.48,22675.608
000544.SZ,20250417,8.03,8.1,8.01,8.05,8.06,-0.01,-0.1241,31186.0,25162.067
000544.SZ,20250416,8.1,8.12,7.95,8.06,8.11,-0.05,-0.6165,44015.5,35345.819
000544.SZ,20250415,8.09,8.12,8.03,8.11,8.08,0.03,0.3713,33608.75,27139.87
000544.SZ,20250414,8.05,8.08,8.01,8.08,7.99,0.09,1.1264,49224.88,39644.075
000544.SZ,20250411,7.97,8.07,7.97,7.99,8.02,-0.03,-0.3741,46763.38,37487.172
000544.SZ,20250410,7.98,8.13,7.96,8.02,7.92,0.1,1.2626,66892.69,53871.529
000544.SZ,20250409,7.82,7.97,7.6,7.92,7.89,0.03,0.3802,86213.9,67166.774
000544.SZ,20250408,7.86,8.01,7.78,7.89,7.81,0.08,1.0243,95014.77,74864.774
000544.SZ,20250407,8.47,8.47,7.81,7.81,8.68,-0.87,-10.023,133997.49,107415.829
000544.SZ,20250403,8.6,8.74,8.57,8.68,8.61,0.07,0.813,43338.1,37555.146
000544.SZ,20250402,8.64,8.67,8.56,8.61,8.61,0.0,0.0,36331.85,31316.105
000544.SZ,20250401,8.46,8.65,8.42,8.61,8.42,0.19,2.2565,60048.17,51476.499
000544.SZ,20250331,8.54,8.58,8.38,8.42,8.57,-0.15,-1.7503,76721.67,64921.485
000544.SZ,20250328,8.63,8.72,8.54,8.57,8.62,-0.05,-0.58,61509.0,53072.874
000544.SZ,20250327,8.65,8.66,8.53,8.62,8.65,-0.03,-0.3468,45189.0,38882.492
000544.SZ,20250326,8.59,8.66,8.55,8.65,8.61,0.04,0.4646,50854.5,43869.283
000544.SZ,20250325,8.52,8.64,8.51,8.61,8.53,0.08,0.9379,72541.92,62304.265
000544.SZ,20250324,8.62,8.65,8.42,8.53,8.8,-0.27,-3.0682,129657.5,110490.584
000544.SZ,20250321,8.83,8.93,8.74,8.8,8.85,-0.05,-0.565,62438.68,55218.09
000544.SZ,20250320,8.91,8.92,8.81,8.85,8.9,-0.05,-0.5618,48430.0,42909.168
000544.SZ,20250319,8.89,8.96,8.84,8.9,8.88,0.02,0.2252,46282.0,41197.074
000544.SZ,20250318,8.96,8.96,8.83,8.88,8.93,-0.05,-0.5599,49849.5,44250.241
000544.SZ,20250317,8.84,8.95,8.81,8.93,8.84,0.09,1.0181,65478.26,58238.122
000544.SZ,20250314,8.82,8.89,8.77,8.84,8.82,0.02,0.2268,68905.5,60883.456
000544.SZ,20250313,8.73,8.82,8.67,8.82,8.75,0.07,0.8,62530.5,54625.694
000544.SZ,20250312,8.6,8.77,8.56,8.75,8.59,0.16,1.8626,84493.99,73496.439
000544.SZ,20250311,8.43,8.6,8.39,8.59,8.49,0.1,1.1779,44057.5,37377.688
000544.SZ,20250310,8.46,8.52,8.43,8.49,8.43,0.06,0.7117,57137.5,48453.117
000544.SZ,20250307,8.34,8.47,8.31,8.43,8.36,0.07,0.8373,63543.82,53391.169
000544.SZ,20250306,8.35,8.39,8.32,8.36,8.34,0.02,0.2398,50856.67,42452.019
000544.SZ,20250305,8.35,8.41,8.23,8.34,8.4,-0.06,-0.7143,42690.01,35387.771
000544.SZ,20250304,8.34,8.44,8.32,8.4,8.36,0.04,0.4785,29368.18,24629.659
000544.SZ,20250303,8.38,8.42,8.31,8.36,8.35,0.01,0.1198,47165.5,39496.487
000544.SZ,20250228,8.51,8.53,8.33,8.35,8.54,-0.19,-2.2248,48246.5,40599.084
000544.SZ,20250227,8.56,8.67,8.43,8.54,8.54,0.0,0.0,55484.0,47306.816
000544.SZ,20250226,8.4,8.58,8.34,8.54,8.34,0.2,2.3981,73444.18,62460.834
000544.SZ,20250225,8.41,8.44,8.32,8.34,8.46,-0.12,-1.4184,42048.0,35248.942
000544.SZ,20250224,8.29,8.5,8.28,8.46,8.33,0.13,1.5606,62205.5,52390.061
000544.SZ,20250221,8.33,8.39,8.27,8.33,8.33,0.0,0.0,44592.06,37102.499
000544.SZ,20250220,8.33,8.34,8.22,8.33,8.31,0.02,0.2407,36839.61,30555.18
000544.SZ,20250219,8.33,8.37,8.29,8.31,8.33,-0.02,-0.2401,44533.0,37033.713
000544.SZ,20250218,8.47,8.47,8.3,8.33,8.46,-0.13,-1.5366,37214.0,31200.397
000544.SZ,20250217,8.42,8.48,8.35,8.46,8.45,0.01,0.1183,38063.0,32090.426
000544.SZ,20250214,8.45,8.51,8.41,8.45,8.49,-0.04,-0.4711,36480.0,30825.836
000544.SZ,20250213,8.57,8.63,8.45,8.49,8.59,-0.1,-1.1641,38178.48,32606.781
000544.SZ,20250212,8.57,8.6,8.49,8.59,8.58,0.01,0.1166,39434.52,33711.194
000544.SZ,20250211,8.51,8.58,8.47,8.58,8.53,0.05,0.5862,37620.3,32101.997
000544.SZ,20250210,8.53,8.63,8.49,8.53,8.49,0.04,0.4711,39214.0,33488.82
000544.SZ,20250207,8.42,8.53,8.36,8.49,8.41,0.08,0.9512,49143.59,41576.633
000544.SZ,20250206,8.32,8.41,8.3,8.41,8.36,0.05,0.5981,37335.79,31218.245
000544.SZ,20250205,8.59,8.62,8.33,8.36,8.59,-0.23,-2.6775,56595.45,47735.863
000544.SZ,20250127,8.55,8.67,8.52,8.59,8.51,0.08,0.9401,48604.49,41841.189
000544.SZ,20250124,8.46,8.54,8.41,8.51,8.51,0.0,0.0,37668.74,31926.735
000544.SZ,20250123,8.5,8.64,8.49,8.51,8.44,0.07,0.8294,35971.04,30786.929
000544.SZ,20250122,8.52,8.52,8.38,8.44,8.49,-0.05,-0.5889,20066.0,16927.009
