ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600969.SH,20250512,7.6,7.71,7.52,7.7,7.62,0.08,1.0499,185491.31,141050.775
600969.SH,20250509,7.72,7.85,7.62,7.62,7.82,-0.2,-2.5575,217687.82,167706.066
600969.SH,20250508,7.75,7.98,7.67,7.82,7.84,-0.02,-0.2551,234508.2,183597.114
600969.SH,20250507,7.99,8.07,7.71,7.84,7.96,-0.12,-1.5075,330418.8,260491.549
600969.SH,20250506,7.57,8.1,7.52,7.96,7.52,0.44,5.8511,405884.01,316528.016
600969.SH,20250430,7.5,7.63,7.42,7.52,7.72,-0.2,-2.5907,317709.85,238837.722
600969.SH,20250429,8.1,8.12,7.21,7.72,7.99,-0.27,-3.3792,527530.38,396561.427
600969.SH,20250428,8.44,8.51,7.91,7.99,8.57,-0.58,-6.7678,616233.68,503562.94
600969.SH,20250425,8.13,8.88,8.13,8.57,8.07,0.5,6.1958,908151.95,779790.834
600969.SH,20250424,7.43,8.07,7.4,8.07,7.34,0.73,9.9455,418220.48,334013.248
600969.SH,20250423,7.48,7.56,7.32,7.34,7.47,-0.13,-1.7403,261699.8,193502.16
600969.SH,20250422,7.59,7.97,7.41,7.47,7.75,-0.28,-3.6129,450377.2,343822.204
600969.SH,20250421,7.49,8.0,7.48,7.75,7.66,0.09,1.1749,594544.18,464047.32
600969.SH,20250418,7.1,7.83,7.07,7.66,7.12,0.54,7.5843,627179.82,477391.798
600969.SH,20250417,7.14,7.19,6.97,7.12,7.1,0.02,0.2817,217611.11,154458.121
600969.SH,20250416,7.12,7.33,7.03,7.1,7.2,-0.1,-1.3889,349736.64,250326.867
600969.SH,20250415,7.04,7.38,6.85,7.2,6.71,0.49,7.3025,430966.71,307565.697
600969.SH,20250414,6.51,6.71,6.45,6.71,6.45,0.26,4.031,132293.91,87698.608
600969.SH,20250411,6.6,6.6,6.43,6.45,6.62,-0.17,-2.568,109554.0,71240.559
600969.SH,20250410,6.64,6.79,6.5,6.62,6.64,-0.02,-0.3012,165576.85,110034.353
600969.SH,20250409,6.2,6.96,5.86,6.64,6.33,0.31,4.8973,193109.6,121424.278
600969.SH,20250408,6.1,6.47,6.06,6.33,6.17,0.16,2.5932,137293.82,86292.777
600969.SH,20250407,6.52,6.57,6.17,6.17,6.86,-0.69,-10.0583,124942.8,78679.255
600969.SH,20250403,6.73,6.88,6.71,6.86,6.79,0.07,1.0309,114889.0,78392.709
600969.SH,20250402,6.95,6.96,6.76,6.79,6.94,-0.15,-2.1614,104833.61,71256.872
600969.SH,20250401,6.62,7.01,6.62,6.94,6.63,0.31,4.6757,160211.61,110215.488
600969.SH,20250331,6.6,6.74,6.5,6.63,6.62,0.01,0.1511,83427.0,55333.706
600969.SH,20250328,6.73,6.77,6.59,6.62,6.76,-0.14,-2.071,80846.0,53873.594
600969.SH,20250327,6.94,7.05,6.74,6.76,6.94,-0.18,-2.5937,109422.6,74630.653
600969.SH,20250326,6.82,7.14,6.72,6.94,6.81,0.13,1.909,187106.8,130549.41
600969.SH,20250325,6.7,6.89,6.62,6.81,6.72,0.09,1.3393,98658.2,66850.174
600969.SH,20250324,6.75,6.85,6.59,6.72,6.77,-0.05,-0.7386,99495.0,66882.124
600969.SH,20250321,6.78,6.93,6.75,6.77,6.82,-0.05,-0.7331,103935.0,71004.04
600969.SH,20250320,6.75,6.85,6.72,6.82,6.76,0.06,0.8876,74537.0,50647.436
600969.SH,20250319,6.68,6.83,6.63,6.76,6.67,0.09,1.3493,90705.0,61285.604
600969.SH,20250318,6.66,6.69,6.62,6.67,6.66,0.01,0.1502,45444.0,30211.377
600969.SH,20250317,6.65,6.69,6.64,6.66,6.62,0.04,0.6042,62023.24,41345.142
600969.SH,20250314,6.58,6.66,6.54,6.62,6.62,0.0,0.0,78188.99,51551.092
600969.SH,20250313,6.53,6.65,6.5,6.62,6.52,0.1,1.5337,96839.8,63711.082
