ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601226.SH,20250512,6.25,6.29,6.21,6.29,6.22,0.07,1.1254,96308.0,60260.919
601226.SH,20250509,6.38,6.38,6.2,6.22,6.37,-0.15,-2.3548,108642.0,67874.006
601226.SH,20250508,6.25,6.43,6.23,6.37,6.27,0.1,1.5949,168227.0,107013.679
601226.SH,20250507,6.26,6.31,6.2,6.27,6.2,0.07,1.129,118253.0,73958.122
601226.SH,20250506,6.07,6.25,6.07,6.2,6.01,0.19,3.1614,110840.0,68507.902
601226.SH,20250430,6.08,6.13,6.01,6.01,6.04,-0.03,-0.4967,72262.0,43736.679
601226.SH,20250429,6.03,6.09,6.0,6.04,6.03,0.01,0.1658,77579.01,46905.828
601226.SH,20250428,6.16,6.19,6.0,6.03,6.17,-0.14,-2.269,138132.01,83606.648
601226.SH,20250425,6.18,6.23,6.04,6.17,6.22,-0.05,-0.8039,168080.0,103114.201
601226.SH,20250424,6.34,6.35,6.2,6.22,6.34,-0.12,-1.8927,120280.0,75344.025
601226.SH,20250423,6.37,6.44,6.31,6.34,6.36,-0.02,-0.3145,95893.0,60899.717
601226.SH,20250422,6.39,6.39,6.29,6.36,6.4,-0.04,-0.625,92138.02,58470.198
601226.SH,20250421,6.38,6.41,6.34,6.4,6.39,0.01,0.1565,116408.52,74220.644
601226.SH,20250418,6.42,6.46,6.25,6.39,6.4,-0.01,-0.1563,152494.5,96784.176
601226.SH,20250417,6.46,6.5,6.35,6.4,6.5,-0.1,-1.5385,207098.23,133144.85
601226.SH,20250416,6.45,7.04,6.38,6.5,6.41,0.09,1.4041,679223.81,459375.599
601226.SH,20250415,6.55,6.55,6.38,6.41,6.55,-0.14,-2.1374,120320.0,77296.014
601226.SH,20250414,6.2,6.55,6.2,6.55,6.16,0.39,6.3312,283476.0,181950.992
601226.SH,20250411,5.95,6.23,5.92,6.16,6.0,0.16,2.6667,235642.0,144177.255
601226.SH,20250410,5.97,6.05,5.85,6.0,5.83,0.17,2.916,202434.0,120874.588
601226.SH,20250409,5.63,5.85,5.3,5.83,5.68,0.15,2.6408,229950.33,129287.107
601226.SH,20250408,5.61,5.77,5.52,5.68,5.75,-0.07,-1.2174,215219.5,121127.679
601226.SH,20250407,6.0,6.12,5.75,5.75,6.39,-0.64,-10.0156,197473.82,114930.295
601226.SH,20250403,6.36,6.5,6.32,6.39,6.46,-0.07,-1.0836,142296.5,91256.733
601226.SH,20250402,6.57,6.59,6.45,6.46,6.55,-0.09,-1.374,167816.5,109199.083
601226.SH,20250401,6.44,6.64,6.42,6.55,6.5,0.05,0.7692,226232.09,148541.786
601226.SH,20250331,6.89,6.99,6.46,6.5,6.99,-0.49,-7.01,391379.37,257892.754
601226.SH,20250328,7.02,7.17,6.91,6.99,7.06,-0.07,-0.9915,357450.5,252315.858
601226.SH,20250327,7.31,7.35,6.95,7.06,7.41,-0.35,-4.7233,468566.0,331848.386
601226.SH,20250326,7.38,7.58,7.25,7.41,7.55,-0.14,-1.8543,588541.97,435544.414
601226.SH,20250325,7.57,7.93,7.42,7.55,8.24,-0.69,-8.3738,792480.7,608365.636
601226.SH,20250324,8.0,8.36,7.61,8.24,7.6,0.64,8.4211,1264833.12,1015797.853
601226.SH,20250321,7.01,7.6,7.0,7.6,6.91,0.69,9.9855,302413.65,224781.898
601226.SH,20250320,6.87,6.97,6.79,6.91,6.83,0.08,1.1713,144025.76,99284.747
601226.SH,20250319,6.79,6.9,6.73,6.83,6.8,0.03,0.4412,111535.0,76091.314
601226.SH,20250318,6.88,6.9,6.78,6.8,6.91,-0.11,-1.5919,137840.0,93951.482
