ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002225.SZ,20250512,5.48,5.6,5.43,5.47,5.42,0.05,0.9225,170335.96,93685.982
002225.SZ,20250509,5.49,5.49,5.32,5.42,5.45,-0.03,-0.5505,122378.01,65993.617
002225.SZ,20250508,5.41,5.49,5.33,5.45,5.4,0.05,0.9259,126757.01,68823.519
002225.SZ,20250507,5.39,5.45,5.34,5.4,5.39,0.01,0.1855,161975.0,87448.962
002225.SZ,20250506,5.31,5.45,5.31,5.39,5.34,0.05,0.9363,180305.0,97044.675
002225.SZ,20250430,5.11,5.59,5.11,5.34,5.11,0.23,4.501,305132.0,165885.616
002225.SZ,20250429,5.11,5.2,5.04,5.11,5.15,-0.04,-0.7767,205928.45,105295.181
002225.SZ,20250428,5.3,5.34,5.13,5.15,5.33,-0.18,-3.3771,152032.56,79323.078
002225.SZ,20250425,5.3,5.39,5.26,5.33,5.24,0.09,1.7176,114798.01,61354.206
002225.SZ,20250424,5.32,5.39,5.2,5.24,5.37,-0.13,-2.4209,119889.01,63280.273
002225.SZ,20250423,5.32,5.44,5.28,5.37,5.28,0.09,1.7045,161103.3,86419.947
002225.SZ,20250422,5.25,5.38,5.22,5.28,5.24,0.04,0.7634,171031.6,90416.536
002225.SZ,20250421,5.08,5.26,4.95,5.24,4.99,0.25,5.01,187698.0,96965.89
002225.SZ,20250418,4.98,5.15,4.94,4.99,5.02,-0.03,-0.5976,145867.0,73761.658
002225.SZ,20250417,4.9,5.08,4.86,5.02,4.92,0.1,2.0325,114404.0,57371.218
002225.SZ,20250416,5.08,5.08,4.82,4.92,5.09,-0.17,-3.3399,132874.0,65537.448
002225.SZ,20250415,5.16,5.18,5.05,5.09,5.14,-0.05,-0.9728,94711.0,48319.233
002225.SZ,20250414,4.95,5.23,4.92,5.14,4.9,0.24,4.898,187857.7,96508.184
002225.SZ,20250411,4.9,5.02,4.9,4.9,4.98,-0.08,-1.6064,123800.05,61207.51
002225.SZ,20250410,4.9,5.05,4.8,4.98,4.86,0.12,2.4691,230221.43,114344.158
002225.SZ,20250409,4.75,4.95,4.28,4.86,4.67,0.19,4.0685,286604.72,132958.156
002225.SZ,20250408,4.89,4.92,4.48,4.67,4.93,-0.26,-5.2738,314891.0,146425.196
002225.SZ,20250407,5.19,5.28,4.93,4.93,5.48,-0.55,-10.0365,160816.7,80410.5
002225.SZ,20250403,5.39,5.69,5.36,5.48,5.38,0.1,1.8587,262184.0,145461.448
002225.SZ,20250402,5.3,5.44,5.27,5.38,5.29,0.09,1.7013,105068.0,56449.598
002225.SZ,20250401,5.27,5.38,5.19,5.29,5.28,0.01,0.1894,139224.0,73711.985
002225.SZ,20250331,5.45,5.46,5.14,5.28,5.5,-0.22,-4.0,212868.98,112123.856
002225.SZ,20250328,5.64,5.64,5.48,5.5,5.67,-0.17,-2.9982,130003.68,72040.488
002225.SZ,20250327,5.76,5.8,5.64,5.67,5.73,-0.06,-1.0471,139165.92,79557.245
002225.SZ,20250326,5.59,5.74,5.55,5.73,5.64,0.09,1.5957,152152.1,86124.557
002225.SZ,20250325,5.57,5.66,5.48,5.64,5.57,0.07,1.2567,108415.01,60538.205
002225.SZ,20250324,5.81,5.82,5.42,5.57,5.84,-0.27,-4.6233,280699.88,156831.064
002225.SZ,20250321,5.72,5.89,5.64,5.84,5.74,0.1,1.7422,224698.8,129921.209
002225.SZ,20250320,5.78,5.81,5.69,5.74,5.78,-0.04,-0.692,156375.59,89870.485
002225.SZ,20250319,5.96,6.04,5.78,5.78,6.0,-0.22,-3.6667,287291.57,167627.888
002225.SZ,20250318,5.88,6.02,5.85,6.0,5.92,0.08,1.3514,226581.09,135032.867
002225.SZ,20250317,5.84,6.28,5.84,5.92,5.8,0.12,2.069,299383.15,180155.257
002225.SZ,20250314,5.97,5.99,5.76,5.8,5.93,-0.13,-2.1922,321814.72,187129.345
002225.SZ,20250313,5.89,5.95,5.79,5.93,5.9,0.03,0.5085,293093.07,172090.883
002225.SZ,20250312,6.32,6.4,5.88,5.9,6.3,-0.4,-6.3492,613200.94,372460.532
002225.SZ,20250311,6.21,6.43,6.2,6.3,6.28,0.02,0.3185,327862.45,206711.742
002225.SZ,20250310,6.24,6.38,6.12,6.28,6.33,-0.05,-0.7899,448508.39,279590.661
002225.SZ,20250307,5.9,6.45,5.87,6.33,5.95,0.38,6.3866,652065.27,402299.198
002225.SZ,20250306,5.82,5.99,5.7,5.95,5.89,0.06,1.0187,466091.92,272951.331
002225.SZ,20250305,5.75,5.96,5.58,5.89,5.76,0.13,2.2569,505809.6,292583.308
002225.SZ,20250304,5.7,5.83,5.64,5.76,5.78,-0.02,-0.346,323727.08,185209.458
002225.SZ,20250303,5.55,6.14,5.55,5.78,5.96,-0.18,-3.0201,821472.02,475965.572
002225.SZ,20250228,5.62,6.16,5.55,5.96,5.6,0.36,6.4286,1063214.26,632312.745
002225.SZ,20250227,5.62,5.69,5.52,5.6,5.61,-0.01,-0.1783,291554.45,163329.314
002225.SZ,20250226,5.75,5.93,5.55,5.61,5.75,-0.14,-2.4348,403960.43,229528.716
002225.SZ,20250225,5.97,5.97,5.63,5.75,5.89,-0.14,-2.3769,563784.8,324635.989
002225.SZ,20250224,5.39,5.89,5.38,5.89,5.35,0.54,10.0935,515031.97,291134.068
002225.SZ,20250221,5.42,5.48,5.24,5.35,5.51,-0.16,-2.9038,395006.01,210964.161
002225.SZ,20250220,5.16,5.56,5.1,5.51,5.2,0.31,5.9615,460744.11,246667.053
002225.SZ,20250219,5.24,5.28,5.06,5.2,5.13,0.07,1.3645,287719.16,148450.983
002225.SZ,20250218,5.27,5.29,5.1,5.13,5.31,-0.18,-3.3898,229252.5,118625.054
002225.SZ,20250217,5.36,5.39,5.11,5.31,5.41,-0.1,-1.8484,342870.09,179852.543
002225.SZ,20250214,5.43,5.68,5.4,5.41,5.51,-0.1,-1.8149,325714.94,180322.487
002225.SZ,20250213,5.5,5.71,5.39,5.51,5.4,0.11,2.037,463696.01,257090.975
002225.SZ,20250212,5.41,5.52,5.34,5.4,5.47,-0.07,-1.2797,210848.0,114019.993
002225.SZ,20250211,5.61,5.65,5.34,5.47,5.5,-0.03,-0.5455,224352.0,122418.537
002225.SZ,20250210,5.25,5.5,5.17,5.5,5.25,0.25,4.7619,302860.93,162527.77
002225.SZ,20250207,5.45,5.55,5.2,5.25,5.44,-0.19,-3.4926,393611.72,210011.02
002225.SZ,20250206,5.36,5.48,5.28,5.44,5.41,0.03,0.5545,207205.0,111960.814
002225.SZ,20250205,5.18,5.5,5.01,5.41,5.26,0.15,2.8517,343674.55,181215.877
002225.SZ,20250127,5.35,5.51,5.22,5.26,5.25,0.01,0.1905,201340.41,108102.112
002225.SZ,20250124,5.24,5.32,5.05,5.25,5.22,0.03,0.5747,220964.11,114243.72
002225.SZ,20250123,5.34,5.58,5.2,5.22,5.28,-0.06,-1.1364,219185.5,117779.651
002225.SZ,20250122,5.43,5.52,5.24,5.28,5.49,-0.21,-3.8251,243231.0,129770.185
002225.SZ,20250121,5.39,5.52,5.33,5.49,5.38,0.11,2.0446,247565.0,134712.169
002225.SZ,20250120,5.6,5.67,5.22,5.38,5.49,-0.11,-2.0036,321382.99,171564.197
002225.SZ,20250117,5.45,5.54,5.41,5.49,5.48,0.01,0.1825,169316.67,92783.65
002225.SZ,20250116,5.55,5.7,5.38,5.48,5.55,-0.07,-1.2613,287323.59,158388.541
002225.SZ,20250115,5.78,5.89,5.51,5.55,5.82,-0.27,-4.6392,303177.29,170977.607
002225.SZ,20250114,5.69,5.91,5.61,5.82,5.74,0.08,1.3937,437219.59,253091.005
002225.SZ,20250113,5.37,6.0,5.28,5.74,5.5,0.24,4.3636,337331.46,192707.991
002225.SZ,20250110,5.72,5.79,5.46,5.5,5.7,-0.2,-3.5088,302251.97,169597.776
002225.SZ,20250109,5.51,5.75,5.49,5.7,5.55,0.15,2.7027,441767.29,248566.211
002225.SZ,20250108,5.45,5.59,5.37,5.55,5.63,-0.08,-1.421,414331.23,227472.317
002225.SZ,20250107,5.28,5.68,5.2,5.63,5.3,0.33,6.2264,860333.92,472355.347
002225.SZ,20250106,4.9,5.3,4.78,5.3,4.82,0.48,9.9585,304960.02,158144.414
002225.SZ,20250103,4.84,5.03,4.77,4.82,4.87,-0.05,-1.0267,176284.94,86461.711
002225.SZ,20250102,4.93,5.09,4.81,4.87,4.97,-0.1,-2.0121,168125.02,83198.23
002225.SZ,20241231,5.02,5.22,4.91,4.97,5.03,-0.06,-1.1928,203232.0,102455.125
002225.SZ,20241230,4.93,5.06,4.78,5.03,4.9,0.13,2.6531,201683.67,100184.545
002225.SZ,20241227,4.72,4.93,4.62,4.9,4.73,0.17,3.5941,251380.23,121208.884
002225.SZ,20241226,4.85,4.95,4.69,4.73,4.85,-0.12,-2.4742,246422.38,118129.845
002225.SZ,20241225,4.97,5.03,4.69,4.85,5.01,-0.16,-3.1936,192860.0,92874.145
002225.SZ,20241224,4.98,5.03,4.86,5.01,4.92,0.09,1.8293,143340.95,70759.342
002225.SZ,20241223,5.16,5.26,4.88,4.92,5.22,-0.3,-5.7471,189752.94,95879.434
002225.SZ,20241220,5.04,5.25,5.02,5.22,5.05,0.17,3.3663,241058.2,123824.059
002225.SZ,20241219,5.05,5.14,4.92,5.05,5.12,-0.07,-1.3672,260514.2,131576.93
002225.SZ,20241218,5.18,5.31,5.06,5.12,5.18,-0.06,-1.1583,181823.19,94011.15
002225.SZ,20241217,5.25,5.48,5.02,5.18,5.29,-0.11,-2.0794,327134.99,169326.454
002225.SZ,20241216,5.4,5.51,5.2,5.29,5.53,-0.24,-4.34,386633.24,206720.193
002225.SZ,20241213,5.38,5.66,5.32,5.53,5.3,0.23,4.3396,644213.21,355512.229
002225.SZ,20241212,5.01,5.32,4.95,5.3,4.94,0.36,7.2874,584203.46,302787.637
002225.SZ,20241211,4.99,5.19,4.93,4.94,4.99,-0.05,-1.002,284451.98,142707.775
002225.SZ,20241210,4.91,5.2,4.91,4.99,4.78,0.21,4.3933,691326.7,348504.241
002225.SZ,20241209,4.66,4.9,4.64,4.78,4.68,0.1,2.1368,391555.39,188183.192
002225.SZ,20241206,4.56,4.82,4.49,4.68,4.53,0.15,3.3113,391765.85,182593.906
002225.SZ,20241205,4.47,4.6,4.42,4.53,4.47,0.06,1.3423,261292.84,118234.261
002225.SZ,20241204,4.69,4.71,4.43,4.47,4.69,-0.22,-4.6908,360134.84,163504.646
002225.SZ,20241203,4.8,4.86,4.64,4.69,4.79,-0.1,-2.0877,590576.61,278659.671
002225.SZ,20241202,4.35,4.79,4.35,4.79,4.35,0.44,10.1149,400429.47,187322.932
002225.SZ,20241129,4.2,4.39,4.17,4.35,4.19,0.16,3.8186,273095.99,117442.147
002225.SZ,20241128,4.12,4.29,4.1,4.19,4.13,0.06,1.4528,233476.37,98386.984
002225.SZ,20241127,4.09,4.13,3.94,4.13,4.11,0.02,0.4866,184855.0,74777.51
002225.SZ,20241126,4.11,4.17,4.08,4.11,4.13,-0.02,-0.4843,167083.21,68805.928
002225.SZ,20241125,4.11,4.15,4.03,4.13,4.13,0.0,0.0,183381.0,75008.835
002225.SZ,20241122,4.24,4.35,4.1,4.13,4.24,-0.11,-2.5943,247364.0,104874.303
002225.SZ,20241121,4.22,4.33,4.19,4.24,4.2,0.04,0.9524,222977.26,94821.947
002225.SZ,20241120,4.09,4.21,4.05,4.2,4.1,0.1,2.439,180558.55,74946.422
002225.SZ,20241119,4.05,4.1,3.97,4.1,4.08,0.02,0.4902,197172.0,79437.331
002225.SZ,20241118,4.15,4.24,4.04,4.08,4.14,-0.06,-1.4493,232082.0,95454.371
002225.SZ,20241115,4.08,4.28,4.06,4.14,4.07,0.07,1.7199,283987.6,118968.52
002225.SZ,20241114,4.19,4.19,4.06,4.07,4.19,-0.12,-2.864,201604.5,83117.331
002225.SZ,20241113,4.31,4.34,4.1,4.19,4.33,-0.14,-3.2333,364649.0,152783.772
002225.SZ,20241112,4.42,4.54,4.29,4.33,4.4,-0.07,-1.5909,333499.34,147627.456
002225.SZ,20241111,4.27,4.42,4.22,4.4,4.29,0.11,2.5641,337674.66,146022.711
002225.SZ,20241108,4.39,4.45,4.27,4.29,4.39,-0.1,-2.2779,462168.65,199636.541
002225.SZ,20241107,4.43,4.54,4.26,4.39,4.39,0.0,0.0,727123.94,321107.522
002225.SZ,20241106,4.02,4.39,3.98,4.39,3.99,0.4,10.0251,709949.27,300996.659
002225.SZ,20241105,3.83,4.0,3.82,3.99,3.82,0.17,4.4503,281821.4,110735.165
002225.SZ,20241104,3.9,3.94,3.76,3.82,3.94,-0.12,-3.0457,298834.34,114367.166
002225.SZ,20241101,3.9,4.07,3.88,3.94,3.94,0.0,0.0,275003.71,109128.371
002225.SZ,20241031,3.92,3.99,3.9,3.94,3.92,0.02,0.5102,232949.74,91937.833
002225.SZ,20241030,4.03,4.04,3.86,3.92,4.07,-0.15,-3.6855,383013.6,150728.947
002225.SZ,20241029,3.91,4.23,3.8,4.07,3.96,0.11,2.7778,723415.58,291643.116
002225.SZ,20241028,3.87,3.96,3.85,3.96,3.87,0.09,2.3256,225609.63,88177.23
002225.SZ,20241025,3.76,3.87,3.76,3.87,3.76,0.11,2.9255,198911.12,76157.607
002225.SZ,20241024,3.81,3.81,3.71,3.76,3.82,-0.06,-1.5707,170387.0,63753.86
002225.SZ,20241023,3.77,3.88,3.72,3.82,3.77,0.05,1.3263,335793.86,127525.109
002225.SZ,20241022,3.61,3.77,3.6,3.77,3.61,0.16,4.4321,301042.02,111362.14
002225.SZ,20241021,3.64,3.67,3.55,3.61,3.61,0.0,0.0,273986.0,98745.459
002225.SZ,20241018,3.58,3.68,3.51,3.61,3.58,0.03,0.838,310957.24,111212.84
002225.SZ,20241017,3.73,3.78,3.56,3.58,3.72,-0.14,-3.7634,324185.0,118217.458
002225.SZ,20241016,3.69,3.8,3.67,3.72,3.74,-0.02,-0.5348,241231.45,90227.427
