ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601368.SH,20250512,5.09,5.4,4.99,5.21,5.09,0.12,2.3576,454364.18,236624.713
601368.SH,20250509,4.8,5.2,4.76,5.09,4.79,0.3,6.263,375600.57,189294.997
601368.SH,20250508,4.76,4.81,4.73,4.79,4.77,0.02,0.4193,52777.0,25232.594
601368.SH,20250507,4.79,4.81,4.74,4.77,4.77,0.0,0.0,56494.0,27007.431
601368.SH,20250506,4.72,4.77,4.71,4.77,4.69,0.08,1.7058,46179.0,21927.124
601368.SH,20250430,4.75,4.79,4.69,4.69,4.74,-0.05,-1.0549,64098.0,30330.911
601368.SH,20250429,4.7,4.75,4.64,4.74,4.83,-0.09,-1.8634,85306.0,40107.75
601368.SH,20250428,4.88,4.91,4.79,4.83,4.88,-0.05,-1.0246,57507.0,27868.158
601368.SH,20250425,4.87,4.92,4.84,4.88,4.87,0.01,0.2053,55981.0,27288.049
601368.SH,20250424,4.84,4.89,4.82,4.87,4.84,0.03,0.6198,72739.0,35329.831
601368.SH,20250423,4.85,4.87,4.81,4.84,4.84,0.0,0.0,67254.08,32539.045
601368.SH,20250422,4.77,4.85,4.75,4.84,4.77,0.07,1.4675,88546.02,42654.015
601368.SH,20250421,4.8,4.81,4.75,4.77,4.8,-0.03,-0.625,60886.0,29063.599
601368.SH,20250418,4.78,4.81,4.71,4.8,4.77,0.03,0.6289,53854.0,25669.223
601368.SH,20250417,4.71,4.8,4.71,4.77,4.75,0.02,0.4211,50257.0,24004.474
601368.SH,20250416,4.76,4.83,4.65,4.75,4.76,-0.01,-0.2101,67126.98,31790.463
601368.SH,20250415,4.74,4.8,4.7,4.76,4.73,0.03,0.6342,58601.0,27811.673
601368.SH,20250414,4.72,4.76,4.7,4.73,4.71,0.02,0.4246,73535.0,34790.749
601368.SH,20250411,4.74,4.85,4.7,4.71,4.79,-0.08,-1.6701,121253.0,57764.395
601368.SH,20250410,4.75,4.94,4.66,4.79,4.7,0.09,1.9149,139803.0,66784.847
601368.SH,20250409,4.57,4.74,4.42,4.7,4.59,0.11,2.3965,115188.0,52965.942
601368.SH,20250408,4.52,4.65,4.5,4.59,4.48,0.11,2.4554,109463.0,50188.663
601368.SH,20250407,4.73,4.79,4.39,4.48,4.86,-0.38,-7.8189,164876.0,75370.478
601368.SH,20250403,4.77,4.87,4.76,4.86,4.79,0.07,1.4614,62083.0,30024.749
601368.SH,20250402,4.84,4.85,4.77,4.79,4.85,-0.06,-1.2371,52984.5,25432.795
601368.SH,20250401,4.72,4.85,4.72,4.85,4.72,0.13,2.7542,78790.0,37919.144
601368.SH,20250331,4.77,4.82,4.68,4.72,4.8,-0.08,-1.6667,72029.0,34082.9
601368.SH,20250328,4.84,4.87,4.77,4.8,4.84,-0.04,-0.8264,66260.0,31830.015
601368.SH,20250327,4.94,5.05,4.83,4.84,4.95,-0.11,-2.2222,101939.0,49781.566
601368.SH,20250326,4.88,4.96,4.84,4.95,4.88,0.07,1.4344,85143.23,41863.471
601368.SH,20250325,4.87,4.89,4.8,4.88,4.89,-0.01,-0.2045,118414.5,57494.54
601368.SH,20250324,4.85,5.08,4.81,4.89,4.83,0.06,1.2422,196575.71,96639.038
601368.SH,20250321,4.83,4.89,4.81,4.83,4.83,0.0,0.0,77867.0,37776.311
601368.SH,20250320,4.83,4.87,4.81,4.83,4.82,0.01,0.2075,52585.0,25415.77
601368.SH,20250319,4.84,4.86,4.8,4.82,4.84,-0.02,-0.4132,45558.0,21995.572
601368.SH,20250318,4.84,4.85,4.79,4.84,4.83,0.01,0.207,43703.0,21064.155
601368.SH,20250317,4.79,4.84,4.78,4.83,4.77,0.06,1.2579,58075.0,27935.164
601368.SH,20250314,4.75,4.78,4.71,4.77,4.74,0.03,0.6329,67536.4,32088.932
601368.SH,20250313,4.71,4.74,4.67,4.74,4.72,0.02,0.4237,55067.0,25919.677
601368.SH,20250312,4.71,4.73,4.69,4.72,4.71,0.01,0.2123,45853.0,21624.063
601368.SH,20250311,4.67,4.71,4.64,4.71,4.69,0.02,0.4264,46707.0,21879.558
601368.SH,20250310,4.6,4.69,4.59,4.69,4.6,0.09,1.9565,65484.0,30514.274
601368.SH,20250307,4.61,4.64,4.58,4.6,4.62,-0.02,-0.4329,37416.0,17256.847
601368.SH,20250306,4.59,4.63,4.56,4.62,4.58,0.04,0.8734,53334.91,24546.97
601368.SH,20250305,4.65,4.66,4.54,4.58,4.65,-0.07,-1.5054,57189.9,26142.047
601368.SH,20250304,4.6,4.66,4.6,4.65,4.63,0.02,0.432,33573.0,15542.239
601368.SH,20250303,4.63,4.69,4.6,4.63,4.63,0.0,0.0,56174.0,26101.13
601368.SH,20250228,4.68,4.7,4.62,4.63,4.69,-0.06,-1.2793,46256.0,21545.721
601368.SH,20250227,4.7,4.72,4.63,4.69,4.7,-0.01,-0.2128,51317.0,23933.416
601368.SH,20250226,4.62,4.71,4.62,4.7,4.61,0.09,1.9523,67527.85,31658.242
601368.SH,20250225,4.66,4.67,4.6,4.61,4.69,-0.08,-1.7058,58473.0,27137.924
601368.SH,20250224,4.59,4.69,4.58,4.69,4.59,0.1,2.1786,82110.91,38276.599
601368.SH,20250221,4.61,4.63,4.56,4.59,4.64,-0.05,-1.0776,55539.91,25468.136
601368.SH,20250220,4.61,4.65,4.59,4.64,4.61,0.03,0.6508,41831.0,19334.788
601368.SH,20250219,4.63,4.64,4.59,4.61,4.6,0.01,0.2174,50674.8,23382.618
601368.SH,20250218,4.73,4.74,4.6,4.6,4.73,-0.13,-2.7484,64024.0,29801.465
601368.SH,20250217,4.65,4.73,4.64,4.73,4.66,0.07,1.5021,63283.0,29728.412
601368.SH,20250214,4.67,4.68,4.63,4.66,4.66,0.0,0.0,49367.0,22953.693
601368.SH,20250213,4.74,4.75,4.66,4.66,4.72,-0.06,-1.2712,47616.0,22332.166
601368.SH,20250212,4.7,4.74,4.68,4.72,4.7,0.02,0.4255,45929.06,21620.555
601368.SH,20250211,4.69,4.71,4.64,4.7,4.68,0.02,0.4274,56392.0,26371.523
601368.SH,20250210,4.64,4.69,4.64,4.68,4.65,0.03,0.6452,52390.0,24461.2
601368.SH,20250207,4.58,4.67,4.58,4.65,4.6,0.05,1.087,72513.36,33596.96
601368.SH,20250206,4.58,4.61,4.54,4.6,4.58,0.02,0.4367,71181.36,32570.931
601368.SH,20250205,4.66,4.67,4.56,4.58,4.63,-0.05,-1.0799,46176.0,21262.721
601368.SH,20250127,4.58,4.69,4.57,4.63,4.57,0.06,1.3129,51838.0,24094.779
601368.SH,20250124,4.58,4.61,4.54,4.57,4.59,-0.02,-0.4357,48136.0,21973.725
601368.SH,20250123,4.59,4.66,4.57,4.59,4.55,0.04,0.8791,42976.65,19850.981
601368.SH,20250122,4.59,4.59,4.53,4.55,4.59,-0.04,-0.8715,28839.55,13140.173
601368.SH,20250121,4.67,4.69,4.57,4.59,4.66,-0.07,-1.5021,48902.9,22613.657
601368.SH,20250120,4.64,4.69,4.59,4.66,4.62,0.04,0.8658,37849.0,17613.03
601368.SH,20250117,4.63,4.64,4.57,4.62,4.65,-0.03,-0.6452,26751.0,12345.82
601368.SH,20250116,4.64,4.7,4.58,4.65,4.6,0.05,1.087,43286.9,20147.906
601368.SH,20250115,4.62,4.64,4.57,4.6,4.63,-0.03,-0.6479,38289.0,17637.865
601368.SH,20250114,4.47,4.64,4.47,4.63,4.47,0.16,3.5794,63258.0,28918.865
601368.SH,20250113,4.41,4.47,4.37,4.47,4.46,0.01,0.2242,40184.96,17811.565
601368.SH,20250110,4.55,4.55,4.46,4.46,4.54,-0.08,-1.7621,44086.0,19827.044
601368.SH,20250109,4.55,4.57,4.52,4.54,4.56,-0.02,-0.4386,26569.0,12078.315
601368.SH,20250108,4.56,4.59,4.47,4.56,4.57,-0.01,-0.2188,50828.23,23045.016
601368.SH,20250107,4.57,4.59,4.48,4.57,4.56,0.01,0.2193,49882.23,22605.933
601368.SH,20250106,4.58,4.59,4.46,4.56,4.55,0.01,0.2198,58038.0,26287.188
601368.SH,20250103,4.69,4.71,4.52,4.55,4.68,-0.13,-2.7778,57933.0,26686.437
601368.SH,20250102,4.76,4.82,4.65,4.68,4.76,-0.08,-1.6807,50995.0,24169.981
601368.SH,20241231,4.85,4.9,4.75,4.76,4.85,-0.09,-1.8557,51267.01,24731.458
601368.SH,20241230,4.89,4.92,4.81,4.85,4.92,-0.07,-1.4228,44936.0,21760.731
601368.SH,20241227,4.8,4.94,4.79,4.92,4.8,0.12,2.5,50699.0,24813.788
601368.SH,20241226,4.78,4.85,4.78,4.8,4.8,0.0,0.0,37378.0,18040.661
601368.SH,20241225,4.9,4.91,4.73,4.8,4.9,-0.1,-2.0408,61270.0,29323.712
601368.SH,20241224,4.87,4.93,4.84,4.9,4.88,0.02,0.4098,46990.0,22961.307
601368.SH,20241223,5.01,5.03,4.87,4.88,5.02,-0.14,-2.7888,68590.0,33775.355
601368.SH,20241220,5.01,5.06,4.99,5.02,5.0,0.02,0.4,42848.0,21527.082
601368.SH,20241219,5.03,5.07,4.95,5.0,5.06,-0.06,-1.1858,61141.96,30545.506
601368.SH,20241218,5.07,5.13,5.03,5.06,5.04,0.02,0.3968,63033.0,32063.392
601368.SH,20241217,5.29,5.3,5.01,5.04,5.28,-0.24,-4.5455,114332.0,58506.488
601368.SH,20241216,5.21,5.35,5.2,5.28,5.18,0.1,1.9305,105664.0,55892.915
601368.SH,20241213,5.29,5.3,5.17,5.18,5.29,-0.11,-2.0794,74928.0,39101.093
601368.SH,20241212,5.27,5.31,5.24,5.29,5.27,0.02,0.3795,78214.0,41335.471
601368.SH,20241211,5.19,5.29,5.18,5.27,5.19,0.08,1.5414,59682.45,31307.456
601368.SH,20241210,5.35,5.37,5.18,5.19,5.24,-0.05,-0.9542,98756.75,51794.321
601368.SH,20241209,5.28,5.31,5.19,5.24,5.26,-0.02,-0.3802,77645.0,40775.719
601368.SH,20241206,5.11,5.26,5.11,5.26,5.12,0.14,2.7344,112624.0,58739.241
601368.SH,20241205,5.09,5.15,5.09,5.12,5.11,0.01,0.1957,51427.0,26319.984
601368.SH,20241204,5.19,5.21,5.09,5.11,5.2,-0.09,-1.7308,68764.0,35411.456
601368.SH,20241203,5.18,5.21,5.15,5.2,5.18,0.02,0.3861,63903.0,33142.635
601368.SH,20241202,5.13,5.19,5.12,5.18,5.12,0.06,1.1719,76275.08,39346.262
601368.SH,20241129,5.16,5.18,5.06,5.12,5.16,-0.04,-0.7752,100804.0,51478.764
601368.SH,20241128,5.06,5.17,5.05,5.16,5.07,0.09,1.7751,115730.08,59448.356
601368.SH,20241127,5.05,5.07,4.88,5.07,5.06,0.01,0.1976,102272.0,50895.019
601368.SH,20241126,5.09,5.13,5.04,5.06,5.09,-0.03,-0.5894,66252.03,33724.781
601368.SH,20241125,4.98,5.09,4.95,5.09,4.98,0.11,2.2088,82686.0,41611.659
601368.SH,20241122,5.07,5.13,4.96,4.98,5.07,-0.09,-1.7751,98730.0,49984.039
601368.SH,20241121,5.05,5.08,5.02,5.07,5.06,0.01,0.1976,65484.24,33094.876
601368.SH,20241120,4.95,5.08,4.94,5.06,4.97,0.09,1.8109,90882.94,45708.025
