ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002040.SZ,20250512,7.01,7.06,6.9,6.98,6.97,0.01,0.1435,126717.26,88061.574
002040.SZ,20250509,6.94,7.05,6.91,6.97,6.91,0.06,0.8683,160244.4,111865.219
002040.SZ,20250508,6.89,6.97,6.8,6.91,6.89,0.02,0.2903,128629.5,88709.329
002040.SZ,20250507,6.85,6.94,6.82,6.89,6.81,0.08,1.1747,167079.31,114941.422
002040.SZ,20250506,6.72,6.82,6.69,6.81,6.67,0.14,2.099,138791.6,93920.931
002040.SZ,20250430,6.88,6.91,6.66,6.67,6.86,-0.19,-2.7697,213613.8,143907.36
002040.SZ,20250429,6.95,7.08,6.8,6.86,7.11,-0.25,-3.5162,203547.82,141004.564
002040.SZ,20250428,7.04,7.32,6.85,7.11,7.05,0.06,0.8511,256555.03,181690.358
002040.SZ,20250425,7.04,7.12,6.92,7.05,7.0,0.05,0.7143,206935.53,145257.182
002040.SZ,20250424,7.2,7.23,7.0,7.0,7.37,-0.37,-5.0204,271985.15,192081.807
002040.SZ,20250423,7.42,7.61,7.15,7.37,7.66,-0.29,-3.7859,491567.14,359139.06
002040.SZ,20250422,7.23,7.95,7.23,7.66,7.25,0.41,5.6552,628305.53,474682.464
002040.SZ,20250421,7.42,7.67,7.12,7.25,7.4,-0.15,-2.027,552421.67,404085.326
002040.SZ,20250418,8.33,8.87,7.4,7.4,8.17,-0.77,-9.4247,805391.31,653019.911
002040.SZ,20250417,8.17,8.17,7.7,8.17,7.43,0.74,9.9596,686818.6,551837.31
002040.SZ,20250416,6.72,7.43,6.69,7.43,6.75,0.68,10.0741,171887.09,125909.382
002040.SZ,20250415,6.88,6.93,6.72,6.75,6.85,-0.1,-1.4599,143450.9,97162.066
002040.SZ,20250414,6.83,7.05,6.83,6.85,6.96,-0.11,-1.5805,200252.25,137678.066
002040.SZ,20250411,7.02,7.37,6.86,6.96,7.15,-0.19,-2.6573,408822.48,291032.714
002040.SZ,20250410,6.95,7.19,6.83,7.15,6.93,0.22,3.1746,453563.7,320629.771
002040.SZ,20250409,6.29,6.93,6.29,6.93,6.3,0.63,10.0,345257.31,233520.235
002040.SZ,20250408,6.09,6.35,6.09,6.3,6.08,0.22,3.6184,87122.44,54389.533
002040.SZ,20250407,6.41,6.53,6.08,6.08,6.75,-0.67,-9.9259,111318.95,69713.385
002040.SZ,20250403,6.58,6.77,6.52,6.75,6.58,0.17,2.5836,101927.85,68275.706
002040.SZ,20250402,6.63,6.69,6.56,6.58,6.64,-0.06,-0.9036,23779.1,15692.193
002040.SZ,20250401,6.6,6.7,6.49,6.64,6.53,0.11,1.6845,42084.76,27909.179
002040.SZ,20250331,6.75,6.75,6.46,6.53,6.62,-0.09,-1.3595,61889.4,40701.809
002040.SZ,20250328,6.75,6.77,6.59,6.62,6.74,-0.12,-1.7804,44431.3,29512.947
002040.SZ,20250327,6.84,6.89,6.74,6.74,6.85,-0.11,-1.6058,39350.8,26681.778
002040.SZ,20250326,6.73,6.86,6.73,6.85,6.77,0.08,1.1817,47048.5,32076.105
