ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600757.SH,20250512,9.94,9.97,9.65,9.68,9.86,-0.18,-1.8256,178181.83,173980.23
600757.SH,20250509,9.69,9.92,9.64,9.86,9.67,0.19,1.9648,138559.25,136452.027
600757.SH,20250508,9.73,9.79,9.61,9.67,9.76,-0.09,-0.9221,88480.98,85694.547
600757.SH,20250507,9.8,9.85,9.63,9.76,9.76,0.0,0.0,125905.01,122637.409
600757.SH,20250506,9.62,9.76,9.45,9.76,9.58,0.18,1.8789,183061.81,176433.872
600757.SH,20250430,9.59,9.7,9.56,9.58,9.57,0.01,0.1045,107691.29,103587.787
600757.SH,20250429,9.55,9.68,9.43,9.57,9.28,0.29,3.125,205373.53,196869.987
600757.SH,20250428,9.19,9.32,9.18,9.28,9.18,0.1,1.0893,103681.79,96106.577
600757.SH,20250425,9.39,9.43,9.16,9.18,9.41,-0.23,-2.4442,99741.77,92068.488
600757.SH,20250424,9.3,9.45,9.24,9.41,9.3,0.11,1.1828,116935.78,109430.565
600757.SH,20250423,9.39,9.45,9.19,9.3,9.37,-0.07,-0.7471,103357.48,96112.134
600757.SH,20250422,9.16,9.43,9.15,9.37,9.2,0.17,1.8478,102517.98,95411.816
600757.SH,20250421,9.07,9.3,9.03,9.2,9.11,0.09,0.9879,119366.53,109953.628
600757.SH,20250418,9.05,9.14,8.97,9.11,9.03,0.08,0.8859,89722.02,81207.049
600757.SH,20250417,9.16,9.19,9.01,9.03,9.23,-0.2,-2.1668,95594.89,86791.879
600757.SH,20250416,9.09,9.38,9.08,9.23,9.14,0.09,0.9847,128515.06,118760.298
600757.SH,20250415,9.05,9.16,9.0,9.14,9.02,0.12,1.3304,126122.62,114681.896
600757.SH,20250414,9.27,9.32,8.94,9.02,9.27,-0.25,-2.6969,230186.36,208888.011
600757.SH,20250411,9.6,9.67,9.23,9.27,9.16,0.11,1.2009,315417.13,296151.062
600757.SH,20250410,9.17,9.34,9.12,9.16,9.21,-0.05,-0.5429,252789.22,233540.13
600757.SH,20250409,8.94,9.26,8.77,9.21,9.01,0.2,2.2198,287351.4,260797.747
600757.SH,20250408,8.87,9.11,8.81,9.01,8.83,0.18,2.0385,310113.78,278052.773
600757.SH,20250407,8.83,9.09,8.6,8.83,9.1,-0.27,-2.967,382273.2,338539.176
600757.SH,20250403,8.84,9.16,8.8,9.1,8.9,0.2,2.2472,214652.4,194327.311
600757.SH,20250402,9.0,9.02,8.79,8.9,8.9,0.0,0.0,152327.16,135210.928
600757.SH,20250401,8.69,8.91,8.66,8.9,8.67,0.23,2.6528,207458.06,183141.41
600757.SH,20250331,8.61,8.76,8.58,8.67,8.65,0.02,0.2312,179090.2,155771.879
600757.SH,20250328,8.57,8.69,8.53,8.65,8.57,0.08,0.9335,163724.33,141126.145
600757.SH,20250327,8.52,8.63,8.49,8.57,8.52,0.05,0.5869,115150.34,98739.854
600757.SH,20250326,8.46,8.55,8.42,8.52,8.5,0.02,0.2353,84221.92,71556.207
600757.SH,20250325,8.53,8.67,8.46,8.5,8.47,0.03,0.3542,143057.34,122076.448
600757.SH,20250324,8.4,8.64,8.39,8.47,8.44,0.03,0.3555,247709.53,210072.327
600757.SH,20250321,8.33,8.46,8.32,8.44,8.35,0.09,1.0778,162278.77,136555.002
600757.SH,20250320,8.33,8.41,8.33,8.35,8.35,0.0,0.0,66007.2,55251.39
600757.SH,20250319,8.38,8.39,8.28,8.35,8.38,-0.03,-0.358,97301.41,81043.138
600757.SH,20250318,8.45,8.45,8.36,8.38,8.42,-0.04,-0.4751,78849.0,66140.443
600757.SH,20250317,8.43,8.48,8.38,8.42,8.43,-0.01,-0.1186,86237.53,72615.077
600757.SH,20250314,8.33,8.43,8.32,8.43,8.34,0.09,1.0791,131006.18,110030.797
600757.SH,20250313,8.34,8.36,8.24,8.34,8.35,-0.01,-0.1198,94220.88,78171.751
600757.SH,20250312,8.28,8.41,8.28,8.35,8.29,0.06,0.7238,123781.95,103360.899
600757.SH,20250311,8.19,8.3,8.15,8.29,8.24,0.05,0.6068,74700.45,61493.586
